"CountryCode","Year","Total_Medals","GDP_per_capita","Education_Expenditure","Health_Expenditure","Population","Unemployment_Rate","CountryName"
"NZL",2006,0,35659.59616566,NA,8.63841629,4.1846,3.857,"New Zealand"
"NZL",2008,9,35651.0156373706,NA,9.12382889,4.2598,4.167,"New Zealand"
"NZL",2010,0,35392.017344657,6.59741258621216,9.59277534,4.3507,6.557,"New Zealand"
"NZL",2012,13,36531.7484498327,6.53085327148438,9.65163612,4.4081,6.931,"New Zealand"
"NZL",2014,0,38014.6435529728,5.80853986740112,9.40168381,4.5165,5.428,"New Zealand"
"NZL",2016,18,39197.327525871,5.50559997558594,9.24379444,4.7141,5.147,"New Zealand"
"NZL",2018,2,40350.9122003744,5.19308996200562,9.0351162,4.9006,4.335,"New Zealand"
"NZL",2020,20,39596.5266174221,5.65149021148682,10.07205391,5.0902,4.595,"New Zealand"
"NZL",2022,3,42320.892439076,5.23012018203735,NA,5.1172,3.297,"New Zealand"
"PAN",2000,0,6856.14919005847,4.75968980789185,7.23963356,3.010369,6.264,"Panama"
"PAN",2002,0,6825.17747437166,4.19163990020752,7.31349277,3.129344,6.362,"Panama"
"PAN",2004,0,7468.76593139801,3.5786600112915,7.34004402,3.251155,6.127,"Panama"
"PAN",2006,0,8557.9801770364,NA,6.7842741,3.375024,5.822,"Panama"
"PAN",2008,1,10288.1549911493,3.50229001045227,7.05229712,3.500648,5.647,"Panama"
"PAN",2010,0,10698.0717633911,NA,7.4865942,3.628535,5.845,"Panama"
"PAN",2012,0,12668.2945474105,NA,6.74132681,3.759256,3.691,"Panama"
"PAN",2014,0,13611.5490809559,3.17401003837585,7.16729832,3.892101,4.391,"Panama"
"PAN",2016,0,14474.1243636349,3.42913007736206,7.35213518,4.029086,4.717,"Panama"
"PAN",2018,0,15375.6435074101,3.4535698890686,7.87820292,4.16786,5.161,"Panama"
"PAN",2020,0,12647.082664124,4.30284023284912,10.8049345,4.293261,14.663,"Panama"
"PAN",2022,0,15917.427539403,3.36693000793457,NA,4.400773,8.086,"Panama"
"PHL",2000,0,1793.34760866258,3.16440010070801,3.06,79.625397,3.767,"Philippines"
"PHL",2002,0,1837.25429294391,2.89222002029419,2.64,83.068889,3.615,"Philippines"
"PHL",2004,0,1978.3448914123,2.46983003616333,3.05,86.394504,3.554,"Philippines"
"PHL",2006,0,2110.42044789942,2.42579007148743,3.78,89.508986,4.052,"Philippines"
"PHL",2008,0,2264.94629082173,2.58282995223999,3.86,92.699095,3.72,"Philippines"
"PHL",2010,0,2373.14312085009,NA,4.13,96.337125,3.605,"Philippines"
"PHL",2012,0,2533.74141971272,NA,4.18,100.175512,3.504,"Philippines"
"PHL",2014,0,2776.92005916931,2.66454243659973,3.7,103.76713,3.6,"Philippines"
"PHL",2016,1,3076.33741880211,3.3012809753418,3.95,106.735719,2.695,"Philippines"
"PHL",2018,0,3410.93647986368,3.85502767562866,3.95,109.465287,2.338,"Philippines"
"PHL",2020,4,3198.6669001424,3.85829043388367,5.16,112.081264,2.522,"Philippines"
"PHL",2022,0,3577.70136587922,3.57960081100464,5.1,113.964338,2.598,"Philippines"
"POL",2000,14,7401.57697647848,4.9839301109314,5.29,38.258629,14.928,"Poland"
"POL",2002,2,7640.99307757777,5.38735008239746,6.07,38.230364,20.211,"Poland"
"POL",2004,10,8323.38773754587,5.35557985305786,5.87,38.182222,18.822,"Poland"
"POL",2006,2,9137.65850849801,5.20765018463135,5.8,38.141267,13.794,"Poland"
"POL",2008,11,10187.2017910883,5.04239988327026,6.38,38.125759,7.069,"Poland"
"POL",2010,6,10808.3975674238,5.10705995559692,6.47,38.042794,9.578,"Poland"
"POL",2012,11,11542.2353368014,4.86159992218018,6.27,38.063164,10.031,"Poland"
"POL",2014,6,12093.1622787394,4.9665699005127,6.43,38.011735,8.971,"Poland"
"POL",2016,11,13026.1858988718,4.6591100692749,6.59,37.970087,6.141,"Poland"
"POL",2018,2,14551.0850277089,4.60506010055542,6.31,37.97475,3.835,"Poland"
"POL",2020,14,14937.5960275482,4.85265016555786,6.5,37.89907,3.155,"Poland"
"POL",2022,1,17303.64494323,NA,6.68,36.821749,2.811,"Poland"
"PRT",2000,2,18822.0932874528,5.16384983062744,8.6,10.289898,3.806,"Portugal"
"PRT",2002,0,19095.1102477948,5.25871992111206,8.79,10.419631,4.497,"Portugal"
"PRT",2004,3,19137.8371065037,5.04638004302979,9.53,10.483861,6.319,"Portugal"
"PRT",2006,0,19529.3121306472,4.90767002105713,9.35,10.522288,7.649,"Portugal"
"PRT",2008,2,20014.4748812235,4.69609022140503,9.58,10.558177,7.553,"Portugal"
"PRT",2010,0,19698.6836541739,5.41248989105225,10.03,10.5731,10.771,"Portugal"
"PRT",2012,1,18679.7626580948,4.94940996170044,9.65,10.514844,15.531,"Portugal"
"PRT",2014,0,18836.8967511808,5.12400007247925,9.34,10.401062,13.897,"Portugal"
"PRT",2016,1,19662.823085477,4.7709059715271,9.39,10.325452,11.068,"Portugal"
"PRT",2018,0,20997.7744915886,4.67515993118286,9.41,10.283822,6.994,"Portugal"
"PRT",2020,4,19778.7138255776,4.87656021118164,10.55,10.297081,6.801,"Portugal"
"PRT",2022,0,22042.86817027,NA,10.62,10.434332,6.011,"Portugal"
"PRK",2000,4,NA,NA,NA,23.66591,3.05,"Korea, Dem. People's Rep."
"PRK",2002,0,NA,NA,NA,23.943973,3.043,"Korea, Dem. People's Rep."
"PRK",2004,5,NA,NA,NA,24.254943,3.016,"Korea, Dem. People's Rep."
"PRK",2006,0,NA,NA,NA,24.524507,2.944,"Korea, Dem. People's Rep."
"PRK",2008,6,NA,NA,NA,24.764618,2.873,"Korea, Dem. People's Rep."
"PRK",2010,0,NA,NA,NA,24.987258,2.81,"Korea, Dem. People's Rep."
"PRK",2012,7,NA,NA,NA,25.211728,2.916,"Korea, Dem. People's Rep."
"PRK",2014,0,NA,NA,NA,25.451262,2.883,"Korea, Dem. People's Rep."
"PRK",2016,7,NA,NA,NA,25.698326,2.931,"Korea, Dem. People's Rep."
"PRK",2018,0,NA,NA,NA,25.931147,2.757,"Korea, Dem. People's Rep."
"PRK",2020,0,NA,NA,NA,26.136312,2.948,"Korea, Dem. People's Rep."
"PRK",2022,0,NA,NA,NA,26.328845,2.805,"Korea, Dem. People's Rep."
"QAT",2016,1,67294.4585771356,NA,3.54971433,2.477113,0.15,"Qatar"
"QAT",2018,0,64410.8171280981,NA,2.96176219,2.580734,0.11,"Qatar"
"QAT",2020,3,57769.604101576,3.2336699962616,3.81872201,2.794148,0.14,"Qatar"
"QAT",2022,0,64315.6263669902,NA,NA,2.657333,0.13,"Qatar"
